#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue
swap_01,Swap,14,0,2022-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2022-04-28,2022-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9985825205,10152.2556249731
swap_01,Swap,15,0,2023-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2022-10-28,2023-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9942642916,10053.1167263662
swap_01,Swap,16,0,2023-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2023-04-28,2023-10-30,0.0000,#N/A,#N/A,1000000.0000,0.9892066720,10166.8463510818
swap_01,Swap,17,0,2024-04-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2023-10-30,2024-04-29,0.0000,#N/A,#N/A,1000000.0000,0.9838299705,9947.6141458013
swap_01,Swap,18,0,2024-10-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2024-04-29,2024-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9779047625,9887.7037096375
swap_01,Swap,19,0,2025-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2024-10-28,2025-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9715799722,9823.7530519394
swap_01,Swap,20,0,2025-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2025-04-28,2025-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9646555510,9807.3314347563
swap_01,Swap,21,0,2026-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2025-10-28,2026-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9577967507,9684.3893678779
swap_01,Swap,22,0,2026-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2026-04-28,2026-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9509206225,9667.6929952053
swap_01,Swap,23,0,2027-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2026-10-28,2027-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9441310300,9546.2137476977
swap_01,Swap,24,0,2027-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2027-04-28,2027-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9373530095,9529.7555967200
swap_01,Swap,25,0,2028-04-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2027-10-28,2028-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9304130757,9459.1996029255
swap_01,Swap,26,0,2028-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2028-04-28,2028-10-30,0.0000,#N/A,#N/A,1000000.0000,0.9231651796,9488.0865679956
swap_01,Swap,27,0,2029-04-30,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2028-10-30,2029-04-30,0.0000,#N/A,#N/A,1000000.0000,0.9160899142,9262.6869107049
swap_01,Swap,28,0,2029-10-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2029-04-30,2029-10-29,0.0000,#N/A,#N/A,1000000.0000,0.9090688747,9191.6963998695
swap_01,Swap,29,0,2030-04-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2029-10-29,2030-04-29,0.0000,#N/A,#N/A,1000000.0000,0.9021016454,9121.2499701066
swap_01,Swap,30,0,2030-10-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2030-04-29,2030-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8951878139,9051.3434515038
swap_01,Swap,31,0,2031-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2030-10-28,2031-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8885499410,8984.2271816117
swap_01,Swap,32,0,2031-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2031-04-28,2031-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8822356779,8969.3960586561
swap_01,Swap,33,0,2032-04-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2031-10-28,2032-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8759662855,8905.6572362367
swap_01,Swap,34,0,2032-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2032-04-28,2032-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8697414451,8842.3713581914
swap_01,Swap,35,0,2033-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2032-10-28,2033-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8635944941,8731.8998845814
swap_01,Swap,36,0,2033-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2033-04-28,2033-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8574575707,8717.4853024245
swap_01,Swap,37,0,2034-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2033-10-28,2034-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8513974368,8608.5740829652
swap_01,Swap,38,0,2034-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2034-04-28,2034-10-30,0.0000,#N/A,#N/A,1000000.0000,0.8452813040,8687.6134019894
swap_01,Swap,39,0,2035-04-30,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2034-10-30,2035-04-30,0.0000,#N/A,#N/A,1000000.0000,0.8393072265,8486.3286238606
swap_01,Swap,40,0,2035-10-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2035-04-30,2035-10-29,0.0000,#N/A,#N/A,1000000.0000,0.8333753713,8426.3509759983
swap_01,Swap,1,1,2016-04-28,Interest,-40.6667,EUR,0.0000800000,0.5083333333,2015-10-28,2016-04-28,-22.2222,2015-10-26,0.0000800000,1000000.0000,1.0005089652,-40.6873645853
swap_01,Swap,2,1,2016-10-28,InterestProjected,83.5118,EUR,-0.0001642856,0.5083333333,2016-04-28,2016-10-28,0.0000,2016-04-26,-0.0001642856,1000000.0000,1.0021811279,83.6939854071
swap_01,Swap,3,1,2017-04-28,InterestProjected,350.0482,EUR,-0.0006924030,0.5055555556,2016-10-28,2017-04-28,0.0000,2016-10-26,-0.0006924030,1000000.0000,1.0040920668,351.4806258680
swap_01,Swap,4,1,2017-10-30,InterestProjected,355.8172,EUR,-0.0006924010,0.5138888889,2017-04-28,2017-10-30,0.0000,2017-04-26,-0.0006924004,1000000.0000,1.0058970355,357.9154706229
swap_01,Swap,5,1,2018-04-30,InterestProjected,95.7914,EUR,-0.0001894774,0.5055555556,2017-10-30,2018-04-30,0.0000,2017-10-26,-0.0001894774,1000000.0000,1.0076262875,96.5219041670
swap_01,Swap,6,1,2018-10-29,InterestProjected,-228.4799,EUR,0.0004519382,0.5055555556,2018-04-30,2018-10-29,0.0000,2018-04-26,0.0004519388,1000000.0000,1.0088233940,-230.4958519601
swap_01,Swap,7,1,2019-04-29,InterestProjected,-762.5915,EUR,0.0015084227,0.5055555556,2018-10-29,2019-04-29,0.0000,2018-10-25,0.0015084227,1000000.0000,1.0096565823,-769.9554864833
swap_01,Swap,8,1,2019-10-28,InterestProjected,-1491.3851,EUR,0.0029499925,0.5055555556,2019-04-29,2019-10-28,0.0000,2019-04-25,0.0029500046,1000000.0000,1.0099807051,-1506.2701662615
swap_01,Swap,9,1,2020-04-28,InterestProjected,-1946.2166,EUR,0.0038286229,0.5083333333,2019-10-28,2020-04-28,0.0000,2019-10-24,0.0038286229,1000000.0000,1.0099087352,-1965.5011852978
swap_01,Swap,10,1,2020-10-28,InterestProjected,-2547.7652,EUR,0.0050119971,0.5083333333,2020-04-28,2020-10-28,0.0000,2020-04-24,0.0050119971,1000000.0000,1.0092891991,-2571.4319058539
swap_01,Swap,11,1,2021-04-28,InterestProjected,-3399.1112,EUR,0.0067235166,0.5055555556,2020-10-28,2021-04-28,0.0000,2020-10-26,0.0067235166,1000000.0000,1.0079047839,-3425.9804278568
swap_01,Swap,12,1,2021-10-28,InterestProjected,-4579.0666,EUR,0.0090079998,0.5083333333,2021-04-28,2021-10-28,0.0000,2021-04-26,0.0090079998,1000000.0000,1.0054631743,-4604.0828049718
swap_01,Swap,13,1,2022-04-28,InterestProjected,-4553.9875,EUR,0.0090078873,0.5055555556,2021-10-28,2022-04-28,0.0000,2021-10-26,0.0090078873,1000000.0000,1.0024381581,-4565.0907971659
swap_01,Swap,14,1,2022-10-28,InterestProjected,-4579.0666,EUR,0.0090079998,0.5083333333,2022-04-28,2022-10-28,0.0000,2022-04-26,0.0090079998,1000000.0000,0.9985825205,-4572.5758331153
swap_01,Swap,15,1,2023-04-28,InterestProjected,-5751.5550,EUR,0.0113767022,0.5055555556,2022-10-28,2023-04-28,0.0000,2022-10-26,0.0113767022,1000000.0000,0.9942642916,-5718.5657810000
swap_01,Swap,16,1,2023-10-30,InterestProjected,-7472.1471,EUR,0.0145403943,0.5138888889,2023-04-28,2023-10-30,0.0000,2023-04-26,0.0145406872,1000000.0000,0.9892066720,-7391.4977431418
swap_01,Swap,17,1,2024-04-29,InterestProjected,-7350.5329,EUR,0.0145395156,0.5055555556,2023-10-30,2024-04-29,0.0000,2023-10-26,0.0145398085,1000000.0000,0.9838299705,-7231.6745551527
swap_01,Swap,18,1,2024-10-28,InterestProjected,-7350.5329,EUR,0.0145395156,0.5055555556,2024-04-29,2024-10-28,0.0000,2024-04-25,0.0145398085,1000000.0000,0.9779047625,-7188.1211190784
swap_01,Swap,19,1,2025-04-28,InterestProjected,-7350.5329,EUR,0.0145395156,0.5055555556,2024-10-28,2025-04-28,0.0000,2024-10-24,0.0145395156,1000000.0000,0.9715799722,-7141.6305398016
swap_01,Swap,20,1,2025-10-28,InterestProjected,-7391.0693,EUR,0.0145398085,0.5083333333,2025-04-28,2025-10-28,0.0000,2025-04-24,0.0145398085,1000000.0000,0.9646555510,-7129.8360476711
swap_01,Swap,21,1,2026-04-28,InterestProjected,-7524.6362,EUR,0.0148838957,0.5055555556,2025-10-28,2026-04-28,0.0000,2025-10-24,0.0148838957,1000000.0000,0.9577967507,-7207.0720779573
swap_01,Swap,22,1,2026-10-28,InterestProjected,-7799.6064,EUR,0.0153434879,0.5083333333,2026-04-28,2026-10-28,0.0000,2026-04-24,0.0153434879,1000000.0000,0.9509206225,-7416.8065455598
swap_01,Swap,23,1,2027-04-28,InterestProjected,-7756.8207,EUR,0.0153431618,0.5055555556,2026-10-28,2027-04-28,0.0000,2026-10-26,0.0153431618,1000000.0000,0.9441310300,-7323.4551143990
swap_01,Swap,24,1,2027-10-28,InterestProjected,-7799.6064,EUR,0.0153434879,0.5083333333,2027-04-28,2027-10-28,0.0000,2027-04-26,0.0153434879,1000000.0000,0.9373530095,-7310.9845050304
swap_01,Swap,25,1,2028-04-28,InterestProjected,-8112.1196,EUR,0.0159582681,0.5083333333,2027-10-28,2028-04-28,0.0000,2027-10-26,0.0159582681,1000000.0000,0.9304130757,-7547.6221765389
swap_01,Swap,26,1,2028-10-30,InterestProjected,-8617.2324,EUR,0.0167686685,0.5138888889,2028-04-28,2028-10-30,0.0000,2028-04-26,0.0167690579,1000000.0000,0.9231651796,-7955.1289232530
swap_01,Swap,27,1,2029-04-30,InterestProjected,-8476.9029,EUR,0.0167675003,0.5055555556,2028-10-30,2029-04-30,0.0000,2028-10-26,0.0167675003,1000000.0000,0.9160899142,-7765.6052771295
swap_01,Swap,28,1,2029-10-29,InterestProjected,-8476.9029,EUR,0.0167675003,0.5055555556,2029-04-30,2029-10-29,0.0000,2029-04-26,0.0167682791,1000000.0000,0.9090688747,-7706.0886065472
swap_01,Swap,29,1,2030-04-29,InterestProjected,-8476.9029,EUR,0.0167675003,0.5055555556,2029-10-29,2030-04-29,0.0000,2029-10-25,0.0167675003,1000000.0000,0.9021016454,-7647.0280799424
swap_01,Swap,30,1,2030-10-28,InterestProjected,-8476.9029,EUR,0.0167675003,0.5055555556,2030-04-29,2030-10-28,0.0000,2030-04-25,0.0167678897,1000000.0000,0.8951878139,-7588.4202013647
swap_01,Swap,31,1,2031-04-28,InterestProjected,-8172.5861,EUR,0.0161655549,0.5055555556,2030-10-28,2031-04-28,0.0000,2030-10-24,0.0161655549,1000000.0000,0.8885499410,-7261.7509050603
swap_01,Swap,32,1,2031-10-28,InterestProjected,-7800.5475,EUR,0.0153453393,0.5083333333,2031-04-28,2031-10-28,0.0000,2031-04-24,0.0153453393,1000000.0000,0.8822356779,-6881.9212839577
swap_01,Swap,33,1,2032-04-28,InterestProjected,-7800.5475,EUR,0.0153453393,0.5083333333,2031-10-28,2032-04-28,0.0000,2031-10-24,0.0153453393,1000000.0000,0.8759662855,-6833.0165911831
swap_01,Swap,34,1,2032-10-28,InterestProjected,-7800.5475,EUR,0.0153453393,0.5083333333,2032-04-28,2032-10-28,0.0000,2032-04-26,0.0153453393,1000000.0000,0.8697414451,-6784.4594276634
swap_01,Swap,35,1,2033-04-28,InterestProjected,-7757.7566,EUR,0.0153450131,0.5055555556,2032-10-28,2033-04-28,0.0000,2032-10-26,0.0153450131,1000000.0000,0.8635944941,-6699.5558968635
swap_01,Swap,36,1,2033-10-28,InterestProjected,-7800.5475,EUR,0.0153453393,0.5083333333,2033-04-28,2033-10-28,0.0000,2033-04-26,0.0153453393,1000000.0000,0.8574575707,-6688.6384827936
swap_01,Swap,37,1,2034-04-28,InterestProjected,-7757.7566,EUR,0.0153450131,0.5055555556,2033-10-28,2034-04-28,0.0000,2033-10-26,0.0153450131,1000000.0000,0.8513974368,-6604.9340949221
swap_01,Swap,38,1,2034-10-30,InterestProjected,-7886.1346,EUR,0.0153459917,0.5138888889,2034-04-28,2034-10-30,0.0000,2034-04-26,0.0153463179,1000000.0000,0.8452813040,-6666.0021650773
swap_01,Swap,39,1,2035-04-30,InterestProjected,-7757.7566,EUR,0.0153450131,0.5055555556,2034-10-30,2035-04-30,0.0000,2034-10-26,0.0153450131,1000000.0000,0.8393072265,-6511.1411864790
swap_01,Swap,40,1,2035-10-29,InterestProjected,-7757.7566,EUR,0.0153450131,0.5055555556,2035-04-30,2035-10-29,0.0000,2035-04-26,0.0153456655,1000000.0000,0.8333753713,-6465.1232969329
swap_02,Swap,1,0,2016-04-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2015-10-28,2016-04-28,5555.5556,#N/A,#N/A,1000000.0000,1.0005089652,10171.8411463188
swap_02,Swap,2,0,2016-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2016-04-28,2016-10-28,0.0000,#N/A,#N/A,1000000.0000,1.0021811279,10188.8414672831
swap_02,Swap,3,0,2017-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2016-10-28,2017-04-28,0.0000,#N/A,#N/A,1000000.0000,1.0040920668,10152.4864528006
swap_02,Swap,4,0,2017-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2017-04-28,2017-10-30,0.0000,#N/A,#N/A,1000000.0000,1.0058970355,10338.3861980109
swap_02,Swap,5,0,2018-04-30,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2017-10-30,2018-04-30,0.0000,#N/A,#N/A,1000000.0000,1.0076262875,10188.2213513899
swap_02,Swap,6,0,2018-10-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2018-04-30,2018-10-29,0.0000,#N/A,#N/A,1000000.0000,1.0088233940,10200.3254278268
swap_02,Swap,7,0,2019-04-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2018-10-29,2019-04-29,0.0000,#N/A,#N/A,1000000.0000,1.0096565823,10208.7498876004
swap_02,Swap,8,0,2019-10-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2019-04-29,2019-10-28,0.0000,#N/A,#N/A,1000000.0000,1.0099807051,10212.0271296223
swap_02,Swap,9,0,2020-04-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2019-10-28,2020-04-28,0.0000,#N/A,#N/A,1000000.0000,1.0099087352,10267.4054741671
swap_02,Swap,10,0,2020-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2020-04-28,2020-10-28,0.0000,#N/A,#N/A,1000000.0000,1.0092891991,10261.1068579419
swap_02,Swap,11,0,2021-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2020-10-28,2021-04-28,0.0000,#N/A,#N/A,1000000.0000,1.0079047839,10191.0372597422
swap_02,Swap,12,0,2021-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2021-04-28,2021-10-28,0.0000,#N/A,#N/A,1000000.0000,1.0054631743,10222.2089388011
swap_02,Swap,13,0,2022-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2021-10-28,2022-04-28,0.0000,#N/A,#N/A,1000000.0000,1.0024381581,10135.7635990060
swap_02,Swap,14,0,2022-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2022-04-28,2022-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9985825205,10152.2556249731
swap_02,Swap,15,0,2023-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2022-10-28,2023-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9942642916,10053.1167263662
swap_02,Swap,16,0,2023-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2023-04-28,2023-10-30,0.0000,#N/A,#N/A,1000000.0000,0.9892066720,10166.8463510818
swap_02,Swap,17,0,2024-04-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2023-10-30,2024-04-29,0.0000,#N/A,#N/A,1000000.0000,0.9838299705,9947.6141458013
swap_02,Swap,18,0,2024-10-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2024-04-29,2024-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9779047625,9887.7037096375
swap_02,Swap,19,0,2025-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2024-10-28,2025-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9715799722,9823.7530519394
swap_02,Swap,20,0,2025-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2025-04-28,2025-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9646555510,9807.3314347563
swap_02,Swap,21,0,2026-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2025-10-28,2026-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9577967507,9684.3893678779
swap_02,Swap,22,0,2026-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2026-04-28,2026-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9509206225,9667.6929952053
swap_02,Swap,23,0,2027-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2026-10-28,2027-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9441310300,9546.2137476977
swap_02,Swap,24,0,2027-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2027-04-28,2027-10-28,0.0000,#N/A,#N/A,1000000.0000,0.9373530095,9529.7555967200
swap_02,Swap,25,0,2028-04-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2027-10-28,2028-04-28,0.0000,#N/A,#N/A,1000000.0000,0.9304130757,9459.1996029255
swap_02,Swap,26,0,2028-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2028-04-28,2028-10-30,0.0000,#N/A,#N/A,1000000.0000,0.9231651796,9488.0865679956
swap_02,Swap,27,0,2029-04-30,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2028-10-30,2029-04-30,0.0000,#N/A,#N/A,1000000.0000,0.9160899142,9262.6869107049
swap_02,Swap,28,0,2029-10-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2029-04-30,2029-10-29,0.0000,#N/A,#N/A,1000000.0000,0.9090688747,9191.6963998695
swap_02,Swap,29,0,2030-04-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2029-10-29,2030-04-29,0.0000,#N/A,#N/A,1000000.0000,0.9021016454,9121.2499701066
swap_02,Swap,30,0,2030-10-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2030-04-29,2030-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8951878139,9051.3434515038
swap_02,Swap,31,0,2031-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2030-10-28,2031-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8885499410,8984.2271816117
swap_02,Swap,32,0,2031-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2031-04-28,2031-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8822356779,8969.3960586561
swap_02,Swap,33,0,2032-04-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2031-10-28,2032-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8759662855,8905.6572362367
swap_02,Swap,34,0,2032-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2032-04-28,2032-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8697414451,8842.3713581914
swap_02,Swap,35,0,2033-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2032-10-28,2033-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8635944941,8731.8998845814
swap_02,Swap,36,0,2033-10-28,Interest,10166.6667,EUR,0.0200000000,0.5083333333,2033-04-28,2033-10-28,0.0000,#N/A,#N/A,1000000.0000,0.8574575707,8717.4853024245
swap_02,Swap,37,0,2034-04-28,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2033-10-28,2034-04-28,0.0000,#N/A,#N/A,1000000.0000,0.8513974368,8608.5740829652
swap_02,Swap,38,0,2034-10-30,Interest,10277.7778,EUR,0.0200000000,0.5138888889,2034-04-28,2034-10-30,0.0000,#N/A,#N/A,1000000.0000,0.8452813040,8687.6134019894
swap_02,Swap,39,0,2035-04-30,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2034-10-30,2035-04-30,0.0000,#N/A,#N/A,1000000.0000,0.8393072265,8486.3286238606
swap_02,Swap,40,0,2035-10-29,Interest,10111.1111,EUR,0.0200000000,0.5055555556,2035-04-30,2035-10-29,0.0000,#N/A,#N/A,1000000.0000,0.8333753713,8426.3509759983
swap_02,Swap,1,1,2016-04-28,Interest,-5083.3333,EUR,0.0100000000,0.5083333333,2015-10-28,2016-04-28,-2777.7778,2015-10-26,0.0000800000,1000000.0000,1.0005089652,-5085.9205731594
swap_02,Swap,2,1,2016-10-28,InterestProjected,-5083.3356,EUR,0.0100000044,0.5083333333,2016-04-28,2016-10-28,0.0000,2016-04-26,-0.0001642856,1000000.0000,1.0021811279,-5094.4229775060
swap_02,Swap,3,1,2017-04-28,InterestProjected,-5061.5855,EUR,0.0100119273,0.5055555556,2016-10-28,2017-04-28,0.0000,2016-10-26,-0.0006924030,1000000.0000,1.0040920668,-5082.2978191471
swap_02,Swap,4,1,2017-10-30,InterestProjected,-5180.8882,EUR,0.0100817283,0.5138888889,2017-04-28,2017-10-30,0.0000,2017-04-26,-0.0006924004,1000000.0000,1.0058970355,-5211.4400569878
swap_02,Swap,5,1,2018-04-30,InterestProjected,-5163.9210,EUR,0.0102143492,0.5055555556,2017-10-30,2018-04-30,0.0000,2017-10-26,-0.0001894774,1000000.0000,1.0076262875,-5203.3025358840
swap_02,Swap,6,1,2018-10-29,InterestProjected,-5252.4885,EUR,0.0103895377,0.5055555556,2018-04-30,2018-10-29,0.0000,2018-04-26,0.0004519388,1000000.0000,1.0088233940,-5298.8333042518
swap_02,Swap,7,1,2019-04-29,InterestProjected,-5416.7077,EUR,0.0107143669,0.5055555556,2018-10-29,2019-04-29,0.0000,2018-10-25,0.0015084227,1000000.0000,1.0096565823,-5469.0146131981
swap_02,Swap,8,1,2019-10-28,InterestProjected,-5765.8247,EUR,0.0114049280,0.5055555556,2019-04-29,2019-10-28,0.0000,2019-04-25,0.0029500046,1000000.0000,1.0099807051,-5823.3716909179
swap_02,Swap,9,1,2020-04-28,InterestProjected,-6082.3402,EUR,0.0119652593,0.5083333333,2019-10-28,2020-04-28,0.0000,2019-10-24,0.0038286229,1000000.0000,1.0099087352,-6142.6084572880
swap_02,Swap,10,1,2020-10-28,InterestProjected,-6366.1160,EUR,0.0125235068,0.5083333333,2020-04-28,2020-10-28,0.0000,2020-04-24,0.0050119971,1000000.0000,1.0092891991,-6425.2520812777
swap_02,Swap,11,1,2021-04-28,InterestProjected,-6703.0334,EUR,0.0132587473,0.5055555556,2020-10-28,2021-04-28,0.0000,2020-10-26,0.0067235166,1000000.0000,1.0079047839,-6756.0194111648
swap_02,Swap,12,1,2021-10-28,InterestProjected,-7231.6861,EUR,0.0142262677,0.5083333333,2021-04-28,2021-10-28,0.0000,2021-04-26,0.0090079998,1000000.0000,1.0054631743,-7271.1940655717
swap_02,Swap,13,1,2022-04-28,InterestProjected,-7287.8732,EUR,0.0144155734,0.5055555556,2021-10-28,2022-04-28,0.0000,2021-10-26,0.0090078873,1000000.0000,1.0024381581,-7305.6421909252
swap_02,Swap,14,1,2022-10-28,InterestProjected,-7393.8031,EUR,0.0145451864,0.5083333333,2022-04-28,2022-10-28,0.0000,2022-04-26,0.0090079998,1000000.0000,0.9985825205,-7383.3225307420
