#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
Swap_20y,Swap,11,0,2027-03-01,Interest,212333.3333,EUR,0.0210000000,1.0111111111,2026-03-02,2027-03-01,0.0000,#N/A,#N/A,10000000.0000,0.8006921235,170013.6275562046,1.0000000000,170013.6275562046,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,12,0,2028-03-01,Interest,213500.0000,EUR,0.0210000000,1.0166666667,2027-03-01,2028-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7847375540,167541.4677801940,1.0000000000,167541.4677801940,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,13,0,2029-03-01,Interest,212916.6667,EUR,0.0210000000,1.0138888889,2028-03-01,2029-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7691431906,163763.4043320689,1.0000000000,163763.4043320689,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,14,0,2030-03-01,Interest,212916.6667,EUR,0.0210000000,1.0138888889,2029-03-01,2030-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7538587196,160509.0857047278,1.0000000000,160509.0857047278,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,15,0,2031-03-03,Interest,214083.3333,EUR,0.0210000000,1.0194444444,2030-03-01,2031-03-03,0.0000,#N/A,#N/A,10000000.0000,0.7387967220,158164.0648940051,1.0000000000,158164.0648940051,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,16,0,2032-03-01,Interest,212333.3333,EUR,0.0210000000,1.0111111111,2031-03-03,2032-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7241551201,153762.2704915680,1.0000000000,153762.2704915680,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,17,0,2033-03-01,Interest,212916.6667,EUR,0.0210000000,1.0138888889,2032-03-01,2033-03-01,0.0000,#N/A,#N/A,10000000.0000,0.7097646553,151120.7245266791,1.0000000000,151120.7245266791,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,18,0,2034-03-01,Interest,212916.6667,EUR,0.0210000000,1.0138888889,2033-03-01,2034-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6956601590,148117.6421786397,1.0000000000,148117.6421786397,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,19,0,2035-03-01,Interest,212916.6667,EUR,0.0210000000,1.0138888889,2034-03-01,2035-03-01,0.0000,#N/A,#N/A,10000000.0000,0.6818359482,145174.2373077787,1.0000000000,145174.2373077787,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,20,0,2036-03-03,Interest,214666.6667,EUR,0.0210000000,1.0222222222,2035-03-01,2036-03-03,0.0000,#N/A,#N/A,10000000.0000,0.6681762105,143435.1598630941,1.0000000000,143435.1598630941,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,1,1,2016-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2016-03-01,2016-09-01,0.0000,2016-02-26,0.0208872903,10000000.0000,0.9885724114,-105537.2833207644,1.0000000000,-105537.2833207644,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,2,1,2017-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2016-09-01,2017-03-01,0.0000,2016-08-30,0.0208854790,10000000.0000,0.9787813644,-102779.4302251165,1.0000000000,-102779.4302251165,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,3,1,2017-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2017-03-01,2017-09-01,0.0000,2017-02-27,0.0208872903,10000000.0000,0.9689274265,-103440.0385279476,1.0000000000,-103440.0385279476,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,4,1,2018-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2017-09-01,2018-03-01,0.0000,2017-08-30,0.0208854790,10000000.0000,0.9593309479,-100736.9896954187,1.0000000000,-100736.9896954187,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,5,1,2018-09-03,InterestProjected,-107923.9059,EUR,0.0208884979,0.5166666667,2018-03-01,2018-09-03,0.0000,2018-02-27,0.0208884979,10000000.0000,0.9495683845,-102481.1289636276,1.0000000000,-102481.1289636276,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,6,1,2019-03-01,InterestProjected,-103841.2392,EUR,0.0208842716,0.4972222222,2018-09-03,2019-03-01,0.0000,2018-08-30,0.0208842716,10000000.0000,0.9402670515,-97638.4958072550,1.0000000000,-97638.4958072550,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,7,1,2019-09-02,InterestProjected,-107340.5668,EUR,0.0208878941,0.5138888889,2019-03-01,2019-09-02,0.0000,2019-02-27,0.0208878941,10000000.0000,0.9307496732,-99907.1974673548,1.0000000000,-99907.1974673548,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,8,1,2020-03-02,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2019-09-02,2020-03-02,0.0000,2019-08-29,0.0208860827,10000000.0000,0.9214806401,-97299.8333100581,1.0000000000,-97299.8333100581,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,9,1,2020-09-01,InterestProjected,-106173.9896,EUR,0.0208866865,0.5083333333,2020-03-02,2020-09-01,0.0000,2020-02-27,0.0208866865,10000000.0000,0.9122537460,-96857.6197654143,1.0000000000,-96857.6197654143,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,10,1,2021-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2020-09-01,2021-03-01,0.0000,2020-08-28,0.0208854790,10000000.0000,0.9032185765,-94844.7672140729,1.0000000000,-94844.7672140729,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,11,1,2021-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2021-03-01,2021-09-01,0.0000,2021-02-25,0.0208872903,10000000.0000,0.8941253713,-95454.3759710397,1.0000000000,-95454.3759710397,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,12,1,2022-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2021-09-01,2022-03-01,0.0000,2021-08-30,0.0208854790,10000000.0000,0.8852697494,-92960.0049015763,1.0000000000,-92960.0049015763,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,13,1,2022-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2022-03-01,2022-09-01,0.0000,2022-02-25,0.0208872903,10000000.0000,0.8763572450,-93557.4994677040,1.0000000000,-93557.4994677040,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,14,1,2023-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2022-09-01,2023-03-01,0.0000,2022-08-30,0.0208854790,10000000.0000,0.8676776026,-91112.6967268216,1.0000000000,-91112.6967268216,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,15,1,2023-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2023-03-01,2023-09-01,0.0000,2023-02-27,0.0208872903,10000000.0000,0.8589422082,-91698.3178362093,1.0000000000,-91698.3178362093,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,16,1,2024-03-01,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2023-09-01,2024-03-01,0.0000,2023-08-30,0.0208860827,10000000.0000,0.8503882823,-89793.1378253726,1.0000000000,-89793.1378253726,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,17,1,2024-09-02,InterestProjected,-107340.5668,EUR,0.0208878941,0.5138888889,2024-03-01,2024-09-02,0.0000,2024-02-28,0.0208878941,10000000.0000,0.8417806564,-90357.2127825542,1.0000000000,-90357.2127825542,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,18,1,2025-03-03,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2024-09-02,2025-03-03,0.0000,2024-08-29,0.0208860827,10000000.0000,0.8333976368,-87999.0827985814,1.0000000000,-87999.0827985814,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,19,1,2025-09-01,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2025-03-03,2025-09-01,0.0000,2025-02-27,0.0208860827,10000000.0000,0.8250981010,-87122.7285724739,1.0000000000,-87122.7285724739,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,20,1,2026-03-02,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2025-09-01,2026-03-02,0.0000,2025-08-28,0.0208860827,10000000.0000,0.8168812175,-86255.1016728929,1.0000000000,-86255.1016728929,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,21,1,2026-09-01,InterestProjected,-106173.9896,EUR,0.0208866865,0.5083333333,2026-03-02,2026-09-01,0.0000,2026-02-26,0.0208866865,10000000.0000,0.8087016898,-85863.0848219220,1.0000000000,-85863.0848219220,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,22,1,2027-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2026-09-01,2027-03-01,0.0000,2026-08-28,0.0208854790,10000000.0000,0.8006921235,-84078.7158711988,1.0000000000,-84078.7158711988,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,23,1,2027-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2027-03-01,2027-09-01,0.0000,2027-02-25,0.0208872903,10000000.0000,0.7926311093,-84619.1265124567,1.0000000000,-84619.1265124567,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,24,1,2028-03-01,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2027-09-01,2028-03-01,0.0000,2027-08-30,0.0208860827,10000000.0000,0.7847375540,-82861.0280852411,1.0000000000,-82861.0280852411,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,25,1,2028-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2028-03-01,2028-09-01,0.0000,2028-02-28,0.0208872903,10000000.0000,0.7768371633,-82933.0080971996,1.0000000000,-82933.0080971996,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,26,1,2029-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2028-09-01,2029-03-01,0.0000,2028-08-30,0.0208854790,10000000.0000,0.7691431906,-80765.8398139579,1.0000000000,-80765.8398139579,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,27,1,2029-09-03,InterestProjected,-107923.9059,EUR,0.0208884979,0.5166666667,2029-03-01,2029-09-03,0.0000,2029-02-27,0.0208884979,10000000.0000,0.7613160595,-82164.2027507017,1.0000000000,-82164.2027507017,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,28,1,2030-03-01,InterestProjected,-103841.2392,EUR,0.0208842716,0.4972222222,2029-09-03,2030-03-01,0.0000,2029-08-30,0.0208842716,10000000.0000,0.7538587196,-78281.6236209527,1.0000000000,-78281.6236209527,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,29,1,2030-09-02,InterestProjected,-107340.5668,EUR,0.0208878941,0.5138888889,2030-03-01,2030-09-02,0.0000,2030-02-27,0.0208878941,10000000.0000,0.7462281654,-80100.5542383882,1.0000000000,-80100.5542383882,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,30,1,2031-03-03,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2030-09-02,2031-03-03,0.0000,2030-08-29,0.0208860827,10000000.0000,0.7387967220,-78010.1011039279,1.0000000000,-78010.1011039279,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,31,1,2031-09-01,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2031-03-03,2031-09-01,0.0000,2031-02-27,0.0208860827,10000000.0000,0.7314392859,-77233.2238955811,1.0000000000,-77233.2238955811,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,32,1,2032-03-01,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2031-09-01,2032-03-01,0.0000,2031-08-28,0.0208860827,10000000.0000,0.7241551201,-76464.0833545175,1.0000000000,-76464.0833545175,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,33,1,2032-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2032-03-01,2032-09-01,0.0000,2032-02-26,0.0208872903,10000000.0000,0.7168646465,-76530.5064458272,1.0000000000,-76530.5064458272,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,34,1,2033-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2032-09-01,2033-03-01,0.0000,2032-08-30,0.0208854790,10000000.0000,0.7097646553,-74530.6454727926,1.0000000000,-74530.6454727926,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,35,1,2033-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2033-03-01,2033-09-01,0.0000,2033-02-25,0.0208872903,10000000.0000,0.7026190586,-75009.6864940036,1.0000000000,-75009.6864940036,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,36,1,2034-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2033-09-01,2034-03-01,0.0000,2033-08-30,0.0208854790,10000000.0000,0.6956601590,-73049.5669079012,1.0000000000,-73049.5669079012,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,37,1,2034-09-01,InterestProjected,-106757.2614,EUR,0.0208872903,0.5111111111,2034-03-01,2034-09-01,0.0000,2034-02-27,0.0208872903,10000000.0000,0.6886565601,-73519.0883900861,1.0000000000,-73519.0883900861,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,38,1,2035-03-01,InterestProjected,-105007.5471,EUR,0.0208854790,0.5027777778,2034-09-01,2035-03-01,0.0000,2034-08-30,0.0208854790,10000000.0000,0.6818359482,-71597.9204470989,1.0000000000,-71597.9204470989,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,39,1,2035-09-03,InterestProjected,-107923.9059,EUR,0.0208884979,0.5166666667,2035-03-01,2035-09-03,0.0000,2035-02-27,0.0208884979,10000000.0000,0.6748972930,-72837.5519364982,1.0000000000,-72837.5519364982,EUR,#N/A,#N/A,#N/A,#N/A
Swap_20y,Swap,40,1,2036-03-03,InterestProjected,-105590.7515,EUR,0.0208860827,0.5055555556,2035-09-03,2036-03-03,0.0000,2035-08-30,0.0208860827,10000000.0000,0.6681762105,-70553.2282290213,1.0000000000,-70553.2282290213,EUR,#N/A,#N/A,#N/A,#N/A
