#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
BASE,BermSwp,2028-11-06,12.751366,32358,1260,0,0,141421,41807,64793,57065.79,59748.07
BASE,BermSwp,2029-02-05,13.000262,32562,1607,0,0,127573,42282,64793,56782.74,59844.65
BASE,BermSwp,2029-05-07,13.249577,33425,1246,0,0,128138,43619,64793,56535.04,59937.76
BASE,BermSwp,2029-08-06,13.498892,34579,1852,0,0,125279,45352,64793,56328.49,60027.43
BASE,BermSwp,2029-11-05,13.748207,28655,2140,0,0,102631,37770,64793,55991.95,60113.84
BASE,BermSwp,2030-02-05,14.000262,28247,2264,0,0,103944,37421,64793,55657.61,60198.08
BASE,BermSwp,2030-05-06,14.246837,28830,2063,0,0,105062,38384,64793,55358.64,60277.60
BASE,BermSwp,2030-08-05,14.496152,30541,2543,0,0,114094,40866,64793,55109.38,60355.25
BASE,BermSwp,2030-11-05,14.748207,25474,2955,0,0,99033,34259,64793,54753.04,60431.09
BASE,BermSwp,2031-02-05,15.000262,27404,2918,0,0,106492,37041,64793,54455.42,60504.38
BASE,BermSwp,2031-05-05,15.244098,29176,2247,0,0,110901,39629,64793,54218.27,60572.97
BASE,BermSwp,2031-08-05,15.496152,29578,2489,0,0,113856,40379,64793,53993.17,60641.61
BASE,BermSwp,2031-11-05,15.748207,23034,3012,0,0,90483,31605,64793,53634.84,60708.05
BASE,BermSwp,2032-02-05,16.000000,22426,3583,0,0,87894,30927,64793,53277.49,60772.33
BASE,BermSwp,2032-05-05,16.245902,22326,2677,0,0,83942,30942,64793,52939.41,60833.18
BASE,BermSwp,2032-08-05,16.497268,22453,2548,0,0,88118,31276,64793,52609.34,60893.51
BASE,BermSwp,2032-11-05,16.748634,16573,3459,0,0,63095,23203,64793,52168.00,60952.03
BASE,BermSwp,2033-02-07,17.005741,16688,3578,0,0,63989,23485,64793,51734.34,61010.10
BASE,BermSwp,2033-05-05,17.244098,17872,2268,0,0,60401,25272,64793,51368.57,61062.38
BASE,BermSwp,2033-08-05,17.496152,17828,2072,0,0,61862,25337,64793,50993.54,61116.12
BASE,BermSwp,2033-11-07,17.753687,11257,2436,0,0,45954,16081,64793,50487.11,61169.45
BASE,BermSwp,2034-02-06,18.003002,11336,2539,0,0,47426,16276,64793,50013.34,61219.63
BASE,BermSwp,2034-05-05,18.244098,11402,1090,0,0,42757,16450,64793,49569.80,61266.85
BASE,BermSwp,2034-08-07,18.501632,11563,1112,0,0,47413,16768,64793,49113.22,61315.93
BASE,BermSwp,2034-11-06,18.750947,5765,2080,0,0,28853,8402,64793,48571.92,61362.15
BASE,BermSwp,2035-02-05,19.000262,5701,2132,0,0,28700,8351,64793,48044.16,61407.17
BASE,BermSwp,2035-05-07,19.249577,5596,526,0,0,23860,8238,64793,47528.60,61451.02
BASE,BermSwp,2035-08-06,19.498892,5736,550,0,0,26466,8486,64793,47029.39,61493.74
BASE,BermSwp,2035-11-05,19.748207,743,2554,0,0,6128,1105,64793,46449.62,61535.39
BASE,BermSwp,2036-02-05,20.000000,743,2554,0,0,6131,1111,64793,45878.82,61576.40
BASE,BermSwp,2036-05-05,20.245902,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2036-08-05,20.497268,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2036-11-05,20.748634,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2037-02-05,21.000262,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2037-05-05,21.244098,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2037-08-05,21.496152,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2037-11-05,21.748207,0,0,0,0,0,0,64793,0.00,0.00
BASE,BermSwp,2038-02-05,22.000262,0,0,0,0,0,0,64793,0.00,0.00
eur_6m_up,BermSwp,2016-02-05,0.000000,157139,0,0,0,157139,157139,157139,157138.92,157138.92
eur_6m_up,BermSwp,2016-05-05,0.245902,156924,0,0,0,177435,157709,157709,157708.91,157708.91
eur_6m_up,BermSwp,2016-08-05,0.497268,157513,0,0,0,190874,159106,159106,158415.17,158415.17
eur_6m_up,BermSwp,2016-11-07,0.754098,158063,0,0,0,196765,160487,160487,159120.76,159120.76
eur_6m_up,BermSwp,2017-02-06,1.003002,157687,0,0,0,211129,160903,160903,159563.05,159563.05
eur_6m_up,BermSwp,2017-05-05,1.244098,157312,0,0,0,202383,161305,161305,159900.56,159900.56
eur_6m_up,BermSwp,2017-08-07,1.501632,157973,0,0,0,224659,162824,162824,160401.94,160401.94
eur_6m_up,BermSwp,2017-11-06,1.750947,157652,0,0,0,244926,163306,163306,160815.49,160815.49
eur_6m_up,BermSwp,2018-02-05,2.000262,157929,0,0,0,248705,164408,164408,161263.28,161263.28
eur_6m_up,BermSwp,2018-05-07,2.249577,157547,0,0,0,256941,164833,164833,161658.92,161658.92
eur_6m_up,BermSwp,2018-08-06,2.498892,157530,0,0,0,264153,165643,165643,162056.40,162056.40
eur_6m_up,BermSwp,2018-11-05,2.748207,157582,0,0,0,264228,166529,166529,162462.13,162462.13
eur_6m_up,BermSwp,2019-02-05,3.000262,156553,0,0,0,255016,166280,166529,162782.90,162803.78
eur_6m_up,BermSwp,2019-05-06,3.246837,155937,0,0,0,255433,166448,166529,163061.25,163086.68
eur_6m_up,BermSwp,2019-08-05,3.496152,155525,0,0,0,270423,166841,166841,163330.77,163354.39
eur_6m_up,BermSwp,2019-11-05,3.748207,155384,0,0,0,264829,167535,167535,163613.50,163635.53
eur_6m_up,BermSwp,2020-02-05,4.000000,155507,0,0,0,280776,168519,168519,163922.28,163942.92
eur_6m_up,BermSwp,2020-05-05,4.245902,155850,0,0,0,295415,169728,169728,164258.51,164277.96
eur_6m_up,BermSwp,2020-08-05,4.497268,156329,0,0,0,306429,171113,171113,164641.65,164660.01
eur_6m_up,BermSwp,2020-11-05,4.748634,156695,0,0,0,331313,172384,172384,165051.50,165068.88
eur_6m_up,BermSwp,2021-02-05,5.000262,156735,0,0,0,343657,173304,173304,165466.77,165483.28
eur_6m_up,BermSwp,2021-05-05,5.244098,158233,0,0,0,354429,175818,175818,165948.07,165963.81
eur_6m_up,BermSwp,2021-08-05,5.496152,156840,0,0,0,353400,175154,175818,166370.28,166415.73
eur_6m_up,BermSwp,2021-11-05,5.748207,157939,0,0,0,365641,177277,177277,166848.52,166891.97
eur_6m_up,BermSwp,2022-02-07,6.005741,158051,0,0,0,373091,178322,178322,167340.50,167382.09
eur_6m_up,BermSwp,2022-05-05,6.244098,158721,0,0,0,350378,179936,179936,167821.31,167861.31
eur_6m_up,BermSwp,2022-08-05,6.496152,158716,0,0,0,333420,180843,180843,168326.57,168365.02
eur_6m_up,BermSwp,2022-11-07,6.753687,159405,0,0,0,344451,182570,182570,168869.69,168906.68
eur_6m_up,BermSwp,2023-02-06,7.003002,159935,0,0,0,358136,184096,184096,169411.75,169447.42
eur_6m_up,BermSwp,2023-05-05,7.244098,160266,0,0,0,367969,185372,185372,169942.95,169977.43
eur_6m_up,BermSwp,2023-08-07,7.501632,159677,0,0,0,359628,185649,185649,170482.13,170515.43
eur_6m_up,BermSwp,2023-11-06,7.750947,159853,0,0,0,347204,186785,186785,171006.53,171038.75
eur_6m_up,BermSwp,2024-02-05,8.000000,160455,0,0,0,347092,188429,188429,171548.92,171580.14
eur_6m_up,BermSwp,2024-05-06,8.248634,158661,0,0,0,350136,187257,188429,172022.41,172088.01
eur_6m_up,BermSwp,2024-08-05,8.497268,157946,0,0,0,332314,187349,188429,172470.88,172566.15
eur_6m_up,BermSwp,2024-11-05,8.748634,157991,0,0,0,331638,188353,188429,172927.19,173021.93
eur_6m_up,BermSwp,2025-02-05,9.000262,158167,0,0,0,371329,189520,189520,173391.08,173483.17
eur_6m_up,BermSwp,2025-05-05,9.244098,157575,0,0,0,357175,189736,189736,173822.22,173911.88
eur_6m_up,BermSwp,2025-08-05,9.496152,159900,0,0,0,334676,193512,193512,174344.85,174432.13
eur_6m_up,BermSwp,2025-11-05,9.748207,159809,0,0,0,345934,194383,194383,174862.98,174948.00
eur_6m_up,BermSwp,2026-02-05,10.000262,158326,0,0,0,335892,193557,194383,175334.16,175437.86
eur_6m_up,BermSwp,2026-05-05,10.244098,156652,0,0,0,334289,192449,194383,175741.55,175888.82
eur_6m_up,BermSwp,2026-08-05,10.496152,156068,0,0,0,359741,192705,194383,176148.91,176332.95
eur_6m_up,BermSwp,2026-11-05,10.748207,141289,234,0,0,324914,175342,194383,176129.98,176756.25
eur_6m_up,BermSwp,2027-02-05,11.000262,141442,0,0,0,361537,176423,194383,176136.68,177160.15
eur_6m_up,BermSwp,2027-05-05,11.244098,141661,0,0,0,374731,177563,194383,176167.61,177533.64
eur_6m_up,BermSwp,2027-08-05,11.496152,142884,0,0,0,334707,180003,194383,176251.71,177903.08
eur_6m_up,BermSwp,2027-11-05,11.748207,127021,219,0,0,317968,160832,194383,175920.88,178256.66
eur_6m_up,BermSwp,2028-02-07,12.005464,128078,57,0,0,324602,163011,194383,175644.24,178602.23
eur_6m_up,BermSwp,2028-05-05,12.245902,125371,516,0,0,337628,160339,194383,175343.74,178912.08
eur_6m_up,BermSwp,2028-08-07,12.502732,123695,337,0,0,321118,159015,194383,175008.32,179229.89
eur_6m_up,BermSwp,2028-11-06,12.751366,107213,724,0,0,261374,138519,194383,174296.84,179525.36
eur_6m_up,BermSwp,2029-02-05,13.000262,107320,551,0,0,246522,139353,194383,173627.82,179809.83
eur_6m_up,BermSwp,2029-05-07,13.249577,106380,1004,0,0,238231,138825,194383,172972.93,180084.06
eur_6m_up,BermSwp,2029-08-06,13.498892,106416,810,0,0,235339,139569,194383,172355.98,180348.15
eur_6m_up,BermSwp,2029-11-05,13.748207,90256,241,0,0,203225,118969,194383,171387.84,180602.68
eur_6m_up,BermSwp,2030-02-05,14.000262,90459,427,0,0,204674,119841,194383,170459.82,180850.78
eur_6m_up,BermSwp,2030-05-06,14.246837,90519,590,0,0,197259,120515,194383,169595.41,181084.99
eur_6m_up,BermSwp,2030-08-05,14.496152,90620,174,0,0,206774,121255,194383,168764.01,181313.71
eur_6m_up,BermSwp,2030-11-05,14.748207,77163,936,0,0,183123,103773,194383,167653.29,181537.08
eur_6m_up,BermSwp,2031-02-05,15.000262,78314,1188,0,0,191003,105855,194383,166614.86,181752.94
eur_6m_up,BermSwp,2031-05-05,15.244098,77569,521,0,0,187166,105363,194383,165635.11,181954.97
eur_6m_up,BermSwp,2031-08-05,15.496152,76897,572,0,0,190279,104979,194383,164648.51,182157.12
eur_6m_up,BermSwp,2031-11-05,15.748207,62534,1656,0,0,158298,85804,194383,163386.58,182352.81
eur_6m_up,BermSwp,2032-02-05,16.000000,61908,1553,0,0,155669,85376,194383,162158.92,182542.14
eur_6m_up,BermSwp,2032-05-05,16.245902,59708,610,0,0,143405,82751,194383,160956.99,182721.37
eur_6m_up,BermSwp,2032-08-05,16.497268,60272,668,0,0,147733,83956,194383,159783.74,182899.06
eur_6m_up,BermSwp,2032-11-05,16.748634,45752,1173,0,0,114362,64054,194383,158347.01,183071.42
eur_6m_up,BermSwp,2033-02-07,17.005741,45751,1321,0,0,115295,64385,194383,156926.41,183242.44
eur_6m_up,BermSwp,2033-05-05,17.244098,44817,542,0,0,103927,63372,194383,155633.26,183396.44
eur_6m_up,BermSwp,2033-08-05,17.496152,45027,676,0,0,105406,63992,194383,154313.05,183554.72
eur_6m_up,BermSwp,2033-11-07,17.753687,31580,1714,0,0,81794,45115,194383,152729.02,183711.80
eur_6m_up,BermSwp,2034-02-06,18.003002,31528,2096,0,0,83325,45266,194383,151240.81,183859.59
eur_6m_up,BermSwp,2034-05-05,18.244098,30269,1390,0,0,71417,43669,194383,149819.25,183998.66
eur_6m_up,BermSwp,2034-08-07,18.501632,30255,1372,0,0,76167,43875,194383,148344.55,184143.21
eur_6m_up,BermSwp,2034-11-06,18.750947,17227,2228,0,0,50165,25107,194383,146705.97,184279.37
eur_6m_up,BermSwp,2035-02-05,19.000262,17093,2180,0,0,50318,25038,194383,145109.48,184411.95
eur_6m_up,BermSwp,2035-05-07,19.249577,15159,746,0,0,37973,22316,194383,143519.09,184541.10
eur_6m_up,BermSwp,2035-08-06,19.498892,15247,843,0,0,40025,22559,194383,141972.47,184666.94
eur_6m_up,BermSwp,2035-11-05,19.748207,2960,2512,0,0,12720,4402,194383,140235.68,184789.61
eur_6m_up,BermSwp,2036-02-05,20.000000,2960,2512,0,0,12727,4424,194383,138525.87,184910.39
eur_6m_up,BermSwp,2036-05-05,20.245902,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2036-08-05,20.497268,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2036-11-05,20.748634,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2037-02-05,21.000262,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2037-05-05,21.244098,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2037-08-05,21.496152,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2037-11-05,21.748207,0,0,0,0,0,0,194383,0.00,0.00
eur_6m_up,BermSwp,2038-02-05,22.000262,0,0,0,0,0,0,194383,0.00,0.00
eonia_up,BermSwp,2016-02-05,0.000000,38166,0,0,0,38166,38166,38166,38165.60,38165.60
eonia_up,BermSwp,2016-05-05,0.245902,37861,0,0,0,45943,38239,38239,38238.66,38238.66
eonia_up,BermSwp,2016-08-05,0.497268,38012,0,0,0,51381,38781,38781,38512.75,38512.75
eonia_up,BermSwp,2016-11-07,0.754098,38024,0,0,0,53658,39195,39195,38745.15,38745.15
eonia_up,BermSwp,2017-02-06,1.003002,37743,0,0,0,59896,39295,39295,38881.58,38881.58
eonia_up,BermSwp,2017-05-05,1.244098,37518,0,0,0,55547,39442,39442,38990.14,38990.14
eonia_up,BermSwp,2017-08-07,1.501632,37851,0,0,0,65785,40205,40205,39198.52,39198.52
eonia_up,BermSwp,2017-11-06,1.750947,37743,0,0,0,75688,40493,40493,39382.79,39382.79
eonia_up,BermSwp,2018-02-05,2.000262,37871,0,0,0,77308,41036,41036,39588.91,39588.91
eonia_up,BermSwp,2018-05-07,2.249577,37648,0,0,0,81561,41204,41204,39767.90,39767.90
eonia_up,BermSwp,2018-08-06,2.498892,37730,0,0,0,85196,41708,41708,39961.45,39961.45
eonia_up,BermSwp,2018-11-05,2.748207,37604,0,0,0,84927,41986,41986,40145.15,40145.15
eonia_up,BermSwp,2019-02-05,3.000262,36892,0,0,0,79380,41610,41986,40268.19,40299.83
eonia_up,BermSwp,2019-05-06,3.246837,36437,0,0,0,79275,41504,41986,40362.06,40427.91
eonia_up,BermSwp,2019-08-05,3.496152,36030,0,0,0,87421,41453,41986,40439.83,40539.05
eonia_up,BermSwp,2019-11-05,3.748207,35776,0,0,0,83701,41578,41986,40516.38,40636.38
eonia_up,BermSwp,2020-02-05,4.000000,35947,0,0,0,92451,42202,42202,40622.47,40734.91
eonia_up,BermSwp,2020-05-05,4.245902,36307,0,0,0,100946,43048,43048,40762.94,40868.86
eonia_up,BermSwp,2020-08-05,4.497268,37032,0,0,0,107525,44353,44353,40963.61,41063.62
eonia_up,BermSwp,2020-11-05,4.748634,37493,0,0,0,122671,45361,45361,41196.39,41291.11
eonia_up,BermSwp,2021-02-05,5.000262,37618,0,0,0,130405,45974,45974,41436.79,41526.74
eonia_up,BermSwp,2021-05-05,5.244098,38492,0,0,0,137220,47504,47504,41718.89,41804.66
eonia_up,BermSwp,2021-08-05,5.496152,37109,0,0,0,136437,46262,47504,41927.23,42066.03
eonia_up,BermSwp,2021-11-05,5.748207,37935,0,0,0,144322,47772,47772,42183.55,42316.25
eonia_up,BermSwp,2022-02-07,6.005741,38159,0,0,0,149189,48553,48553,42456.67,42583.69
eonia_up,BermSwp,2022-05-05,6.244098,38270,0,0,0,133966,49161,49161,42712.60,42834.77
eonia_up,BermSwp,2022-08-05,6.496152,38132,0,0,0,122729,49481,49481,42975.22,43092.64
eonia_up,BermSwp,2022-11-07,6.753687,38996,0,0,0,129855,51127,51127,43286.07,43399.02
eonia_up,BermSwp,2023-02-06,7.003002,39860,0,0,0,139181,52785,52785,43624.26,43733.19
eonia_up,BermSwp,2023-05-05,7.244098,39887,0,0,0,145484,53334,53334,43947.40,44052.71
eonia_up,BermSwp,2023-08-07,7.501632,39096,0,0,0,139741,52819,53334,44251.97,44371.33
eonia_up,BermSwp,2023-11-06,7.750947,39295,0,0,0,131493,53621,53621,44553.32,44668.84
eonia_up,BermSwp,2024-02-05,8.000000,40005,0,0,0,131367,55137,55137,44882.82,44994.74
eonia_up,BermSwp,2024-05-06,8.248634,38359,0,0,0,133400,53399,55137,45139.54,45300.47
eonia_up,BermSwp,2024-08-05,8.497268,37523,0,0,0,121266,52760,55137,45362.51,45588.30
eonia_up,BermSwp,2024-11-05,8.748634,37507,0,0,0,120781,53274,55137,45589.81,45862.67
eonia_up,BermSwp,2025-02-05,9.000262,37592,0,0,0,147490,53935,55137,45823.13,46121.97
eonia_up,BermSwp,2025-05-05,9.244098,37578,0,0,0,139202,54445,55137,46050.54,46359.77
eonia_up,BermSwp,2025-08-05,9.496152,39065,0,0,0,124570,57175,57175,46345.81,46646.83
eonia_up,BermSwp,2025-11-05,9.748207,38308,0,0,0,131519,56636,57175,46611.87,46919.05
eonia_up,BermSwp,2026-02-05,10.000262,37269,0,0,0,125368,55659,57175,46839.90,47177.54
eonia_up,BermSwp,2026-05-05,10.244098,35338,0,0,0,123700,53293,57175,46993.51,47415.50
eonia_up,BermSwp,2026-08-05,10.496152,35632,0,0,0,140678,54282,57175,47168.53,47649.86
eonia_up,BermSwp,2026-11-05,10.748207,31775,16,0,0,121451,48897,57175,47209.08,47873.23
eonia_up,BermSwp,2027-02-05,11.000262,32336,277,0,0,145890,50266,57175,47279.12,48086.36
eonia_up,BermSwp,2027-05-05,11.244098,34636,492,0,0,161577,54370,57175,47432.88,48283.44
eonia_up,BermSwp,2027-08-05,11.496152,35045,726,0,0,134837,55572,57175,47611.33,48478.39
eonia_up,BermSwp,2027-11-05,11.748207,29364,1006,0,0,127577,47036,57175,47598.98,48664.97
eonia_up,BermSwp,2028-02-07,12.005464,30327,967,0,0,131977,49082,57175,47630.75,48847.32
eonia_up,BermSwp,2028-05-05,12.245902,29405,617,0,0,145635,48052,57175,47639.02,49010.82
eonia_up,BermSwp,2028-08-07,12.502732,27858,461,0,0,136139,45996,57175,47605.28,49178.52
eonia_up,BermSwp,2028-11-06,12.751366,22834,917,0,0,100019,38079,57175,47419.52,49334.44
eonia_up,BermSwp,2029-02-05,13.000262,22983,1163,0,0,90180,38712,57175,47252.82,49484.54
eonia_up,BermSwp,2029-05-07,13.249577,23662,885,0,0,91182,40257,57175,47121.17,49629.25
eonia_up,BermSwp,2029-08-06,13.498892,24482,1316,0,0,88929,42070,57175,47027.88,49768.61
eonia_up,BermSwp,2029-11-05,13.748207,20048,1543,0,0,72074,34797,57175,46806.07,49902.92
eonia_up,BermSwp,2030-02-05,14.000262,19752,1630,0,0,73056,34631,57175,46586.88,50033.83
eonia_up,BermSwp,2030-05-06,14.246837,20207,1451,0,0,72942,35780,57175,46399.84,50157.42
eonia_up,BermSwp,2030-08-05,14.496152,21397,1782,0,0,79892,38269,57175,46259.99,50278.11
eonia_up,BermSwp,2030-11-05,14.748207,17650,2087,0,0,68042,31887,57175,46014.35,50395.98
eonia_up,BermSwp,2031-02-05,15.000262,18982,2062,0,0,73191,34641,57175,45823.24,50509.89
eonia_up,BermSwp,2031-05-05,15.244098,20256,1563,0,0,76318,37329,57175,45687.37,50616.49
eonia_up,BermSwp,2031-08-05,15.496152,20567,1730,0,0,78357,38288,57175,45567.01,50723.17
eonia_up,BermSwp,2031-11-05,15.748207,15719,2112,0,0,62284,29560,57175,45310.82,50826.43
eonia_up,BermSwp,2032-02-05,16.000000,15319,2502,0,0,59767,29101,57175,45055.71,50926.33
eonia_up,BermSwp,2032-05-05,16.245902,15373,1842,0,0,57990,29493,57175,44820.15,51020.91
eonia_up,BermSwp,2032-08-05,16.497268,15458,1753,0,0,60004,29957,57175,44593.68,51114.68
eonia_up,BermSwp,2032-11-05,16.748634,11240,2379,0,0,42484,22004,57175,44254.64,51205.63
eonia_up,BermSwp,2033-02-07,17.005741,11319,2461,0,0,43343,22388,57175,43924.04,51295.87
eonia_up,BermSwp,2033-05-05,17.244098,12169,1539,0,0,41047,24300,57175,43652.79,51377.13
eonia_up,BermSwp,2033-08-05,17.496152,12135,1403,0,0,42279,24477,57175,43376.54,51460.66
eonia_up,BermSwp,2033-11-07,17.753687,7544,1660,0,0,30943,15376,57175,42970.37,51543.54
eonia_up,BermSwp,2034-02-06,18.003002,7593,1725,0,0,31862,15630,57175,42591.74,51621.53
eonia_up,BermSwp,2034-05-05,18.244098,7672,720,0,0,28695,15946,57175,42239.61,51694.91
eonia_up,BermSwp,2034-08-07,18.501632,7782,735,0,0,31927,16344,57175,41879.15,51771.19
eonia_up,BermSwp,2034-11-06,18.750947,3822,1409,0,0,19233,8108,57175,41430.13,51843.04
eonia_up,BermSwp,2035-02-05,19.000262,3781,1445,0,0,19160,8102,57175,40992.80,51913.00
eonia_up,BermSwp,2035-05-07,19.249577,3740,349,0,0,15917,8094,57175,40566.70,51981.15
eonia_up,BermSwp,2035-08-06,19.498892,3837,368,0,0,17355,8387,57175,40155.25,52047.55
eonia_up,BermSwp,2035-11-05,19.748207,486,1811,0,0,3850,1072,57175,39661.84,52112.28
eonia_up,BermSwp,2036-02-05,20.000000,486,1811,0,0,3852,1083,57175,39176.14,52176.02
eonia_up,BermSwp,2036-05-05,20.245902,0,0,0,0,0,0,57175,0.00,0.00
eonia_up,BermSwp,2036-08-05,20.497268,0,0,0,0,0,0,57175,0.00,0.00
eonia_up,BermSwp,2036-11-05,20.748634,0,0,0,0,0,0,57175,0.00,0.00
eonia_up,BermSwp,2037-02-05,21.000262,0,0,0,0,0,0,57175,0.00,0.00
eonia_up,BermSwp,2037-05-05,21.244098,0,0,0,0,0,0,57175,0.00,0.00
eonia_up,BermSwp,2037-08-05,21.496152,0,0,0,0,0,0,57175,0.00,0.00
eonia_up,BermSwp,2037-11-05,21.748207,0,0,0,0,0,0,57175,0.00,0.00
